,AREA_ID,AREA_NAME,OBJECTID,geometry
0,49884,YORK,11093905,"POLYGON ((305379.358 4833944.091, 305390.086 4833975.238, 305395.688 4833991.5, 305407.625 4834018, 305426.531 4834049.5, 305431.843 4834058.5, 305447.25 4834086, 305466.906 4834124.501, 305487.031 4834160.5, 305508.281 4834193.5, 305519.968 4834234, 305515.593 4834279, 305512.954 4834288.836, 305503.25 4834325, 305490.938 4834368.5, 305481.232 4834387.619, 305470.125 4834409.5, 305432.562 4834441.5, 305390.625 4834464.5, 305344.125 4834480, 305296.375 4834485, 305246.687 4834483, 305200.593 4834473.5, 305151.532 4834462, 305104.969 4834457.5, 305076.017 4834452.327, 305054.593 4834448.5, 305005.593 4834447.5, 304964.233 4834449.188, 304956.594 4834449.5, 304907.468 4834458, 304858.906 4834464.5, 304806.969 4834466.5, 304756.625 4834470, 304707.875 4834481.5, 304661.281 4834495.5, 304617.219 4834516, 304583.406 4834548.5, 304559.844 4834586, 304552.531 4834632.5, 304553.532 4834679, 304558.75 4834723, 304567 4834762, 304571.661 4834773.876, 304581.718 4834799.5, 304602.156 4834837, 304627.531 4834872, 304654.093 4834904.5, 304684.562 4834935, 304718.281 4834965, 304751.406 4834992.5, 304782 4835025, 304805.438 4835065.499, 304819.546 4835101.567, 304822.063 4835108, 304829.25 4835151.5, 304822.812 4835194, 304802.094 4835233.5, 304772.375 4835267, 304734.719 4835290.999, 304699.125 4835314.5, 304669.984 4835336.058, 304664.656 4835340, 304629.75 4835371, 304599.25 4835401.5, 304585.824 4835414.927, 304566.75 4835434, 304535.468 4835464.5, 304506.062 4835496.5, 304481.219 4835528.5, 304476.806 4835532.944, 304453.906 4835556, 304445.134 4835562.391, 304423.75 4835577.5, 304392.25 4835599.5, 304369.157 4835623, 304348.218 4835645, 304338.656 4835651.5, 304318.875 4835663, 304286.75 4835674.5, 304251.625 4835675, 304212.375 4835663.5, 304179.187 4835649.5, 304143.531 4835630.5, 304108.625 4835615.5, 304070.907 4835597, 304034.75 4835575.5, 303994.968 4835562, 303957.531 4835555, 303931 4835558.5, 303898.344 4835567.5, 303890.063 4835569.5, 303872.406 4835575.5, 303857.032 4835584.5, 303853.688 4835587, 303841.313 4835596, 303829.094 4835605, 303819.5 4835612.5, 303817.531 4835614, 303815.125 4835616.5, 303806.062 4835625.5, 303799.125 4835632.5, 303783.593 4835664.5, 303769.125 4835709, 303760.25 4835752, 303751.438 4835796, 303746.156 4835842, 303741.374 4835873.909, 303739.187 4835888.5, 303731.688 4835933.5, 303729.093 4835979.5, 303729.531 4836025, 303736.719 4836067, 303751.969 4836102, 303773.625 4836133.5, 303803.094 4836157, 303833.5 4836183.5, 303860.032 4836217, 303874.875 4836259.5, 303869.25 4836301.5, 303857.75 4836346, 303855.844 4836353.5, 303846 4836392.5, 303837.469 4836439, 303832.187 4836489, 303829.063 4836518.5, 303826.938 4836538, 303819.156 4836587, 303809.125 4836637, 303796.312 4836686, 303787.813 4836737.5, 303781.625 4836790.5, 303781 4836841.5, 303782.781 4836849, 303792.188 4836888, 303812.625 4836931, 303844.188 4836967.5, 303879.312 4837002.5, 303919.094 4837031.5, 303960.312 4837063, 303989.031 4837082.5, 304002.125 4837091.5, 304038.687 4837121.5, 304071.75 4837160.5, 304097.093 4837201, 304116.812 4837246.5, 304132.906 4837295, 304147.625 4837343.5, 304164.468 4837390, 304182.625 4837436.5, 304184.187 4837440.5, 304200.157 4837480.5, 304206.187 4837489.5, 304224.813 4837517, 304255.438 4837543.5, 304291 4837563, 304319.5 4837588, 304338.375 4837624.5, 304343.375 4837664, 304337.25 4837705.5, 304332.285 4837732.094, 304329.969 4837744.5, 304324.375 4837779.5, 304302.843 4837809, 304267.687 4837822, 304226.406 4837828.5, 304183.594 4837832, 304143.593 4837828, 304105.25 4837824.5, 304103.062 4837824.5, 304067.219 4837833, 304038.406 4837854, 304015.187 4837885.5, 303995.812 4837919.5, 303977 4837952.5, 303968.469 4837986.5, 303959.125 4838020, 303954.95 4838035.91, 303948.54 4838055.66, 303939.69 4838079.309, 303925.73 4838114.511, 303916.27 4838153.872, 303908.19 4838190.053, 303907.05 4838195.16, 303899.37 4838236.809, 303888.31 4838279.051, 303876 4838317.532, 303861.75 4838356.23, 303847.37 4838392.641, 303828.4 4838430.949, 303804.63 4838464.488, 303785.84 4838503.308, 303772.24 4838541.891, 303765.49 4838586.281, 303757.45 4838627.519, 303756.895 4838629.866, 303746.4 4838674.211, 303739.3 4838716.25, 303735.403 4838730.174, 303727.09 4838759.879, 303719.92 4838801.899, 303714.13 4838847.578, 303710.96 4838893.07, 303712.09 4838937.672, 303712.935 4839048.733, 303742.08 4839114.039, 303751.07 4839143.731, 303755.12 4839174.359, 303757.05 4839208.129, 303764.85 4839247.289, 303780.88 4839282.07, 303797.87 4839315.109, 303814.59 4839348.84, 303824.97 4839382.43, 303823.164 4839394.633, 303819.75 4839416.442, 303797.11 4839444.851, 303764.2 4839462.5, 303727.94 4839476.32, 303693.14 4839478.031, 303663.52 4839472.422, 303631.621 4839460.539, 303602.89 4839455.34, 303571.13 4839452.609, 303536.621 4839445.852, 303518.995 4839441.392, 303504.37 4839437.692, 303467.159 4839428.371, 303431.51 4839429.77, 303398.21 4839433.07, 303397.053 4839433.384, 303365.01 4839442.078, 303333 4839444.969, 303267.54 4839464.109, 303240.93 4839481.512, 303213.51 4839502.879, 303191.96 4839530.738, 303168.83 4839558.461, 303146.72 4839589.43, 303128.647 4839622.739, 303116.439 4839645.238, 303107.927 4839670.897, 303096.42 4839703.941, 303096.32 4839704.379, 303088.13 4839731.679, 303077.09 4839752.461, 303056.62 4839769.379, 303026.61 4839788.738, 303003.02 4839802, 302999.97 4839804.539, 302982.54 4839814.898, 302944.85 4839835.122, 302903.919 4839860.07, 302861.43 4839879.648, 302814.13 4839900.371, 302771.52 4839921.539, 302722.69 4839941.829, 302681.21 4839967.43, 302636.31 4839993.871, 302593.78 4840013.672, 302590.813 4840015, 302548.75 4840031.889, 302506.866 4840041.926, 302481.526 4840052.427, 302464.632 4840068.637, 302444.314 4840105.848, 302433.129 4840145.57, 302414.18 4840178.444, 302389.281 4840209, 302358.562 4840231.5, 302335.5 4840262, 302306.625 4840293.5, 302273.093 4840315.5, 302262.772 4840318.511, 302228.532 4840328.5, 302210.157 4840332, 302189.813 4840336, 302148.25 4840339.5, 302110.843 4840340.5, 302071.594 4840332.5, 302033.562 4840320.5, 301997.25 4840304.5, 301962.165 4840289.393, 301928.149 4840282.087, 301900.298 4840284.827, 301885.916 4840294.187, 301881.121 4840314.962, 301886.829 4840338.932, 301905.092 4840375.687, 301915.063 4840416.5, 301919.844 4840460.5, 301922.719 4840482, 301923.438 4840492.5, 301927.812 4840537.5, 301927.406 4840545.5, 301925.82 4840578.898, 301918.7 4840623.359, 301910.45 4840661.301, 301896.125 4840686, 302042.562 4840734, 302181.316 4840780.371, 302181.226 4840795.856, 302161.143 4840890.161, 302177.459 4840944.369, 302274.48 4840965.613, 302296.94 4840970.532, 302273.244 4840897.254, 302242.283 4840801.508, 302271.648 4840809.08, 302301.299 4840816.726, 302302.12 4840812.898, 302303.3 4840807.738, 302304.53 4840802.601, 302305.84 4840797.48, 302307.2 4840792.371, 302308.63 4840787.281, 302310.12 4840782.211, 302311.67 4840777.149, 302313.29 4840772.121, 302314.97 4840767.101, 302316.7 4840762.109, 302318.5 4840757.14, 302320.37 4840752.191, 302322.29 4840747.27, 302324.27 4840742.36, 302326.32 4840737.488, 302328.42 4840732.641, 302330.58 4840727.808, 302332.258 4840724.205, 302332.81 4840723.02, 302334.55 4840718.371, 302336.44 4840713.75, 302338.38 4840709.16, 302340.39 4840704.59, 302342.46 4840700.058, 302344.58 4840695.551, 302346.77 4840691.059, 302349.01 4840686.609, 302351.31 4840682.191, 302353.67 4840677.789, 302356.08 4840673.429, 302358.56 4840669.101, 302361.09 4840664.801, 302363.67 4840660.539, 302366.31 4840656.308, 302369.01 4840652.121, 302371.76 4840647.961, 302374.56 4840643.828, 302377.42 4840639.75, 302380.331 4840635.7, 302383.3 4840631.692, 302386.31 4840627.719, 302389.38 4840623.789, 302392.5 4840619.899, 302395.67 4840616.05, 302398.89 4840612.238, 302402.16 4840608.481, 302405.48 4840604.762, 302408.841 4840601.078, 302412.26 4840597.441, 302415.72 4840593.859, 302419.23 4840590.309, 302422.78 4840586.821, 302426.38 4840583.371, 302430.03 4840579.961, 302433.72 4840576.61, 302437.45 4840573.301, 302441.22 4840570.051, 302445.04 4840566.84, 302448.9 4840563.679, 302452.8 4840560.57, 302456.74 4840557.52, 302460.72 4840554.52, 302464.74 4840551.558, 302468.8 4840548.672, 302472.89 4840545.82, 302477.03 4840543.032, 302481.19 4840540.289, 302485.4 4840537.61, 302489.64 4840534.988, 302497.08 4840531.25, 302504.56 4840527.578, 302512.06 4840523.961, 302519.59 4840520.398, 302527.15 4840516.898, 302534.73 4840513.449, 302542.34 4840510.071, 302549.98 4840506.738, 302557.64 4840503.469, 302565.33 4840500.262, 302573.04 4840497.11, 302580.77 4840494.02, 302655.991 4840462.818, 302683.22 4840454.693, 302732.113 4840436.289, 302820.943 4840465.929, 302921.522 4840499.738, 302872.558 4840622.782, 302914.32 4840637.568, 302984.023 4840658.824, 302992.284 4840637.771, 303104.358 4840677.058, 303131.209 4840591.396, 303149.127 4840549.015, 303239.483 4840576.664, 303386.752 4840618.233, 303398.029 4840623.114, 303418.713 4840630.589, 303422.191 4840631.846, 303515.295 4840662.378, 303607.218 4840691.433, 303698.812 4840720.255, 303790.672 4840749.957, 303854.993 4840770.115, 303859.802 4840771.475, 303863.042 4840771.622, 304035.29 4840829.961, 304064.857 4840838.003, 304157.597 4840866.078, 304276.105 4840905.187, 304284.836 4840909.696, 304317.757 4840916.903, 304335.612 4840810.719, 304353.455 4840718.423, 304371.998 4840622.506, 304376.629 4840602.041, 304394.772 4840521.879, 304413.656 4840431.189, 304429.152 4840356.767, 304441.771 4840280.592, 304474.843 4840103.356, 304490.675 4840036.812, 304505.723 4839958.268, 304522.423 4839877.837, 304550.939 4839733.997, 304395.652 4839682.702, 304136.437 4839604.507, 304119.485 4839599.393, 304352.557 4839441.099, 304548.595 4839502.56, 304592.387 4839516.289, 304607.435 4839424.01, 304546.857 4839406.512, 304449.585 4839378.416, 304545.121 4839310.538, 304545.837 4839310.029, 304640.447 4839240.356, 304778.931 4839143.276, 304974.076 4839004.256, 305280.68 4839094.556, 305605.519 4839187.053, 305693.625 4839212.017, 305772.795 4839234.447, 305805.114 4839243.353, 305868.213 4839258.021, 305956.02 4839280.178, 306113.02 4839328.819, 306361.185 4839406.968, 306754.667 4839527.113, 306831.29 4839546.719, 306850.076 4839552.978, 306857.016 4839555.29, 307298.817 4839702.476, 307435.82 4839747.777, 307689.269 4839824.179, 307978.152 4839912.456, 308007.02 4839921.418, 308299.344 4840012.17, 308631.525 4840115.096, 308880.309 4840190.507, 309033.754 4840237.418, 309163.736 4840277.44, 309228.942 4840297.516, 309436.212 4840360.744, 309538.032 4840386.278, 309610.983 4840405.726, 309645.07 4840408.467, 309651.843 4840368.842, 309668.767 4840269.839, 309701.158 4840082.969, 309708.91 4840040.888, 309714.169 4840012.373, 309564.951 4839964.479, 309619.653 4839779.031, 309680.983 4839570.822, 309696.663 4839575.266, 309748.077 4839590.318, 309755.5 4839593.9, 309838.592 4839617.622, 309846.981 4839620.348, 309905.648 4839639.413, 309941.369 4839648.775, 309964.759 4839656.022, 310020.739 4839673.366, 310039.216 4839677.768, 310117.971 4839700.441, 310195.191 4839722.915, 310201.936 4839725.226, 310273.602 4839746.283, 310304.561 4839755.369, 310342.589 4839766.528, 310353.295 4839769.374, 310434.167 4839792.955, 310520.542 4839819.004, 310606.381 4839844.624, 310618.738 4839849.035, 310693.354 4839870.454, 310783.969 4839896.5, 310809.943 4839810.318, 310848.324 4839677.724, 310882.609 4839558.098, 310906.567 4839483.158, 310906.9 4839482.024, 310944.432 4839353.994, 310964.042 4839286.762, 310971.657 4839263.574, 311011.498 4839131.425, 311024.792 4839087.911, 311045.548 4839015.182, 311082.161 4838890.553, 311097.203 4838843.056, 311104.302 4838819.175, 311121.177 4838762.406, 311131.389 4838727.563, 311174.586 4838580.184, 311185.737 4838542.564, 311209.224 4838463.322, 311236.583 4838365.502, 311264.588 4838272.528, 311281.038 4838218.683, 311427.415 4838262.178, 311427.819 4838262.288, 311530.906 4838290.613, 311666.398 4838327.841, 311808.031 4838367.442, 311794.214 4838415.92, 311783.306 4838455.431, 311779.912 4838455.43, 311779.186 4838460.764, 311784.76 4838461.976, 311798.092 4838416.891, 311812.393 4838368.411, 311830.172 4838308.072, 311887.293 4838114.382, 311841.481 4838101.777, 311760.521 4838078.992, 311765.368 4838061.782, 311756.4 4838059.116, 311602.726 4838016.73, 311422.478 4837967.014, 311371.478 4837952.947, 311362.275 4837985.456, 311351.653 4837982.314, 311252.161 4837953.176, 311167.025 4837928.481, 311056.775 4837896.337, 310957.779 4837867.916, 310948.306 4837865.075, 310948.069 4837866.97, 310922.964 4837860.338, 310858.783 4837842.102, 310864.941 4837822.445, 310854.52 4837819.366, 310734.859 4837782.037, 310727.225 4837807.308, 310718.139 4837804.587, 310595.606 4837768.875, 310550.329 4837755.713, 310501.105 4837741.236, 310351.585 4837697.801, 310266.898 4837673.228, 310233.591 4837663.564, 310229.714 4837659.215, 310223.975 4837655.769, 310210.549 4837652.283, 310201.011 4837653.548, 310115.059 4837629.246, 310109.767 4837627.969, 310108.628 4837627.627, 310031.753 4837604.615, 309951.093 4837580.612, 309878.896 4837559.275, 309800.683 4837536.374, 309713.975 4837510.42, 309625.204 4837483.877, 309537.021 4837458.22, 309445.89 4837431.381, 309424.36 4837425.188, 309359.822 4837641.17, 309334.999 4837724.24, 309264.513 4837964.307, 309222.423 4838106.05, 309156.239 4838086.084, 309123.918 4838076.295, 309073.705 4838061.088, 308990.071 4838035.935, 308895.746 4838007.638, 308799.378 4837978.712, 308702.215 4837949.244, 308605.99 4837920.221, 308303.811 4837829.428, 308200.277 4837798.274, 308095.765 4837766.639, 307992.246 4837735.501, 307973.696 4837773.596, 307968.138 4837771.917, 307917.216 4837756.535, 307919.866 4837746.929, 307875.643 4837733.679, 307791.007 4837708.338, 307704.052 4837682.499, 307667.903 4837671.769, 307616.951 4837656.645, 307567.638 4837642.152, 307579.589 4837601.8, 307524.721 4837584.581, 307518.439 4837583.952, 307337.473 4837531.028, 307171.962 4837482.66, 307164.492 4837480.733, 307157.349 4837505.458, 307059.551 4837477.07, 307007.904 4837475.238, 306990.505 4837474.506, 306924.757 4837452.529, 306894.538 4837493.004, 306846.92 4837477.436, 306812.331 4837466.237, 306719.087 4837436.046, 306732.273 4837392.824, 306735.753 4837380.919, 306809.363 4837302.102, 306906.625 4837197.959, 306908.273 4837190.083, 306911.021 4837178.545, 306908.273 4837149.426, 306890.458 4837082.045, 306920.887 4837028.95, 306865.136 4837004.445, 306803.639 4836985.593, 306796.52 4836983.41, 306528.592 4836903.972, 306538.599 4836871.706, 306511.03 4836862.721, 306490.405 4836855.573, 306512.256 4836784.303, 306334.119 4836729.482, 306364.818 4836624.904, 306375.894 4836587.851, 306390.796 4836536.499, 306372.917 4836531.056, 306300.176 4836508.911, 306258.492 4836496.023, 306204.723 4836479.51, 306124.173 4836454.74, 306079.174 4836441.199, 306070.204 4836438.429, 306100.95 4836336.282, 306136.76 4836217.217, 306162.095 4836132.982, 306173.016 4836097.492, 306189.834 4836041.297, 306191.825 4836034.643, 306214.148 4835960.055, 306217.597 4835949.463, 306201.587 4835948.971, 306211.193 4835915.966, 306181.39 4835906.114, 306204.815 4835829.371, 306214.395 4835797.986, 306216.119 4835797.494, 306231.346 4835747.276, 306245.587 4835699.493, 306246.899 4835700.055, 306248.773 4835694.433, 306247.462 4835694.058, 306279.692 4835587.997, 306297.119 4835530.469, 306298.805 4835531.032, 306300.304 4835525.035, 306298.639 4835524.397, 306332.16 4835375.312, 306376.384 4835389.554, 306377.321 4835385.994, 306312.297 4835365.944, 306277.068 4835356.199, 306190.217 4835332.024, 306176.407 4835331.629, 306165.228 4835331.497, 306066.979 4835301.511, 305956.368 4835267.84, 305949.134 4835265.998, 305950.186 4835262.447, 305728.042 4835194.581, 305718.289 4835191.628, 305726.156 4835163.811, 305727.842 4835157.91, 305694.125 4835146.953, 305736.271 4835005.059, 305757.625 4834933.13, 305766.453 4834902.865, 305769.426 4834892.67, 305781.508 4834852.209, 305792.019 4834816.381, 305804.829 4834773.254, 305814.945 4834739.257, 305826.464 4834701.044, 305838.123 4834661.468, 305915.162 4834401.677, 305940.661 4834316.569, 305966.158 4834232.494, 305994.069 4834139.116, 306001.649 4834126.712, 305987.866 4834126.712, 305904.825 4834101.558, 305794.564 4834068.48, 305679.478 4834034.023, 305599.564 4834010.072, 305563.358 4833999.221, 305478.007 4833973.648, 305379.358 4833944.091))"
